"bu_code","identificatie","oppervlakteverblijfsobject","gebruiksdoelverblijfsobject"
"BU05050907","0505010000070597","90","woonfunctie"
"BU05050907","0505010000070598","90","woonfunctie"
"BU05050907","0505010000070599","78","woonfunctie"
"BU05050907","0505010000070600","90","woonfunctie"
"BU05050907","0505010000070601","119","woonfunctie"
"BU05050907","0505010000070602","114","woonfunctie"
"BU05050907","0505010000070603","114","woonfunctie"
"BU05050907","0505010000070604","122","woonfunctie"
"BU05050907","0505010000070605","122","woonfunctie"
"BU05050907","0505010000070606","125","woonfunctie"
"BU05050907","0505010000070607","123","woonfunctie"
"BU05050907","0505010000070608","104","woonfunctie"
"BU05050907","0505010000070609","104","woonfunctie"
"BU05050907","0505010000070610","104","woonfunctie"
"BU05050907","0505010000070611","104","woonfunctie"
"BU05050907","0505010000070612","104","woonfunctie"
"BU05050907","0505010000070613","112","woonfunctie"
"BU05050907","0505010000070614","129","woonfunctie"
"BU05050907","0505010000070615","114","woonfunctie"
"BU05050907","0505010000070616","118","woonfunctie"
"BU05050907","0505010000070617","115","woonfunctie"
"BU05050907","0505010000070618","115","woonfunctie"
"BU05050907","0505010000070619","1210","onderwijsfunctie"
"BU05050907","0505010000070620","112","woonfunctie"
"BU05050907","0505010000070621","104","woonfunctie"
"BU05050907","0505010000070622","104","woonfunctie"
"BU05050907","0505010000070623","107","woonfunctie"
"BU05050907","0505010000070624","112","woonfunctie"
"BU05050907","0505010000070625","112","woonfunctie"
"BU05050907","0505010000070626","114","woonfunctie"
"BU05050907","0505010000070627","114","woonfunctie"
"BU05050907","0505010000070628","118","woonfunctie"
"BU05050907","0505010000070629","112","woonfunctie"
"BU05050907","0505010000070630","112","woonfunctie"
"BU05050907","0505010000070631","115","woonfunctie"
"BU05050907","0505010000070632","85","woonfunctie"
"BU05050907","0505010000070633","81","woonfunctie"
"BU05050907","0505010000070634","77","woonfunctie"
"BU05050907","0505010000070635","89","woonfunctie"
"BU05050907","0505010000070636","100","woonfunctie"
"BU05050907","0505010000070637","100","woonfunctie"
"BU05050907","0505010000070638","74","woonfunctie"
"BU05050907","0505010000070639","74","woonfunctie"
"BU05050907","0505010000070640","90","woonfunctie"
"BU05050907","0505010000070641","78","woonfunctie"
"BU05050907","0505010000070642","90","woonfunctie"
"BU05050907","0505010000070643","90","woonfunctie"
"BU05050907","0505010000070644","78","woonfunctie"
"BU05050907","0505010000070645","90","woonfunctie"
"BU05050907","0505010000070646","90","woonfunctie"
"BU05050907","0505010000070647","78","woonfunctie"
"BU05050907","0505010000070648","90","woonfunctie"
"BU05050907","0505010000070649","90","woonfunctie"
"BU05050907","0505010000070650","78","woonfunctie"
"BU05050907","0505010000070651","90","woonfunctie"
"BU05050907","0505010000070653","74","woonfunctie"
"BU05050907","0505010000070654","74","woonfunctie"
"BU05050907","0505010000070655","130","woonfunctie"
"BU05050907","0505010000070656","78","woonfunctie"
"BU05050907","0505010000070657","130","woonfunctie"
"BU05050907","0505010000070658","130","woonfunctie"
"BU05050907","0505010000070659","78","woonfunctie"
"BU05050907","0505010000070660","130","woonfunctie"
"BU05050907","0505010000070661","130","woonfunctie"
"BU05050907","0505010000070662","78","woonfunctie"
"BU05050907","0505010000070663","130","woonfunctie"
"BU05050907","0505010000070665","74","woonfunctie"
"BU05050907","0505010000070666","74","woonfunctie"
"BU05050907","0505010000070667","74","woonfunctie"
"BU05050907","0505010000070668","130","woonfunctie"
"BU05050907","0505010000070669","78","woonfunctie"
"BU05050907","0505010000070670","130","woonfunctie"
"BU05050907","0505010000070671","130","woonfunctie"
"BU05050907","0505010000070672","78","woonfunctie"
"BU05050907","0505010000070673","130","woonfunctie"
"BU05050907","0505010000070674","130","woonfunctie"
"BU05050907","0505010000070675","78","woonfunctie"
"BU05050907","0505010000070676","130","woonfunctie"
"BU05050907","0505010000070677","126","woonfunctie"
"BU05050907","0505010000070678","118","woonfunctie"
"BU05050907","0505010000070679","118","woonfunctie"
"BU05050907","0505010000070680","118","woonfunctie"
"BU05050907","0505010000070681","114","woonfunctie"
"BU05050907","0505010000070682","122","woonfunctie"
"BU05050907","0505010000070683","126","woonfunctie"
"BU05050907","0505010000070684","126","woonfunctie"
"BU05050907","0505010000070685","122","woonfunctie"
"BU05050907","0505010000070686","127","woonfunctie"
"BU05050907","0505010000070687","122","woonfunctie"
"BU05050907","0505010000070688","114","woonfunctie"
"BU05050907","0505010000070689","118","woonfunctie"
"BU05050907","0505010000070690","114","woonfunctie"
"BU05050907","0505010000070691","114","woonfunctie"
"BU05050907","0505010000070692","122","woonfunctie"
"BU05050907","0505010000070693","85","woonfunctie"
"BU05050907","0505010000070694","85","woonfunctie"
"BU05050907","0505010000070695","85","woonfunctie"
"BU05050907","0505010000070696","77","woonfunctie"
"BU05050907","0505010000070697","81","woonfunctie"
"BU05050907","0505010000070698","77","woonfunctie"
"BU05050907","0505010000070699","80","woonfunctie"
"BU05050907","0505010000070700","77","woonfunctie"
"BU05050907","0505010000070701","85","woonfunctie"
"BU05050907","0505010000070702","112","woonfunctie"
"BU05050907","0505010000070704","112","woonfunctie"
"BU05050907","0505010000070705","112","woonfunctie"
"BU05050907","0505010000070706","114","woonfunctie"
"BU05050907","0505010000070707","112","woonfunctie"
"BU05050907","0505010000070709","104","woonfunctie"
"BU05050907","0505010000070710","118","woonfunctie"
"BU05050907","0505010000070711","118","woonfunctie"
"BU05050907","0505010000070712","104","woonfunctie"
"BU05050907","0505010000070713","122","woonfunctie"
"BU05050907","0505010000070714","113","woonfunctie"
"BU05050907","0505010000070715","117","woonfunctie"
"BU05050907","0505010000070716","113","woonfunctie"
"BU05050907","0505010000070717","113","woonfunctie"
"BU05050907","0505010000070718","126","woonfunctie"
"BU05050907","0505010000070719","122","woonfunctie"
"BU05050907","0505010000070720","122","woonfunctie"
"BU05050907","0505010000070721","125","woonfunctie"
"BU05050907","0505010000070722","122","woonfunctie"
"BU05050907","0505010000070723","74","woonfunctie"
"BU05050907","0505010000070724","74","woonfunctie"
"BU05050907","0505010000070725","74","woonfunctie"
"BU05050907","0505010000070726","90","woonfunctie"
"BU05050907","0505010000070727","78","woonfunctie"
"BU05050907","0505010000070728","90","woonfunctie"
"BU05050907","0505010000070729","90","woonfunctie"
"BU05050907","0505010000070730","78","woonfunctie"
"BU05050907","0505010000070731","90","woonfunctie"
"BU05050907","0505010000070732","90","woonfunctie"
"BU05050907","0505010000070733","78","woonfunctie"
"BU05050907","0505010000070734","90","woonfunctie"
"BU05050907","0505010000070735","100","woonfunctie"
"BU05050907","0505010000070736","74","woonfunctie"
"BU05050907","0505010000070737","74","woonfunctie"
"BU05050907","0505010000070738","130","woonfunctie"
"BU05050907","0505010000070739","18","overige gebruiksfunctie"
"BU05050907","0505010000070740","78","woonfunctie"
"BU05050907","0505010000070741","130","woonfunctie"
"BU05050907","0505010000070742","130","woonfunctie"
"BU05050907","0505010000070743","78","woonfunctie"
"BU05050907","0505010000070744","130","woonfunctie"
"BU05050907","0505010000070745","130","woonfunctie"
"BU05050907","0505010000070746","78","woonfunctie"
"BU05050907","0505010000070747","130","woonfunctie"
"BU05050907","0505010000070748","74","woonfunctie"
"BU05050907","0505010000070749","100","woonfunctie"
"BU05050907","0505010000070750","100","woonfunctie"
"BU05050907","0505010000070751","130","woonfunctie"
"BU05050907","0505010000070752","78","woonfunctie"
"BU05050907","0505010000070753","130","woonfunctie"
"BU05050907","0505010000070754","130","woonfunctie"
"BU05050907","0505010000070755","78","woonfunctie"
"BU05050907","0505010000070756","130","woonfunctie"
"BU05050907","0505010000070757","130","woonfunctie"
"BU05050907","0505010000070758","78","woonfunctie"
"BU05050907","0505010000070759","130","woonfunctie"
"BU05050906","0505010000070777","112","kantoorfunctie"
"BU05050906","0505010000070778","114","woonfunctie"
"BU05050906","0505010000070779","114","woonfunctie"
"BU05050906","0505010000070780","114","woonfunctie"
"BU05050906","0505010000070781","117","woonfunctie"
"BU05050906","0505010000070782","118","woonfunctie"
"BU05050906","0505010000070783","135","woonfunctie"
"BU05050906","0505010000070784","163","woonfunctie"
"BU05050906","0505010000070785","163","woonfunctie"
"BU05050906","0505010000070786","154","woonfunctie"
"BU05050906","0505010000070787","143","woonfunctie"
"BU05050906","0505010000070788","154","woonfunctie"
"BU05050906","0505010000070789","154","woonfunctie"
"BU05050906","0505010000070791","154","woonfunctie"
"BU05050906","0505010000070792","154","woonfunctie"
"BU05050906","0505010000070793","154","woonfunctie"
"BU05050906","0505010000070794","154","woonfunctie"
"BU05050906","0505010000070795","154","woonfunctie"
"BU05050906","0505010000070796","154","woonfunctie"
"BU05050906","0505010000070797","163","woonfunctie"
"BU05050906","0505010000070798","187","woonfunctie"
"BU05050906","0505010000070800","154","woonfunctie"
"BU05050906","0505010000070801","167","woonfunctie"
"BU05050906","0505010000070802","130","woonfunctie"
"BU05050906","0505010000070803","143","woonfunctie"
"BU05050906","0505010000070804","154","woonfunctie"
"BU05050906","0505010000070805","154","woonfunctie"
"BU05050906","0505010000070806","154","woonfunctie"
"BU05050906","0505010000070807","154","woonfunctie"
"BU05050906","0505010000070808","166","woonfunctie"
"BU05050906","0505010000070809","166","woonfunctie"
"BU05050906","0505010000070810","154","woonfunctie"
"BU05050906","0505010000070811","154","woonfunctie"
"BU05050906","0505010000070812","154","woonfunctie"
"BU05050906","0505010000070813","154","woonfunctie"
"BU05050906","0505010000070814","143","woonfunctie"
"BU05050906","0505010000070815","143","woonfunctie"
"BU05050906","0505010000070817","143","woonfunctie"
"BU05050906","0505010000070818","154","woonfunctie"
"BU05050906","0505010000070819","163","woonfunctie"
"BU05050906","0505010000070820","166","woonfunctie"
"BU05050906","0505010000070821","143","woonfunctie"
"BU05050906","0505010000070822","142","woonfunctie"
"BU05050906","0505010000070823","118","woonfunctie"
"BU05050906","0505010000070824","114","woonfunctie"
"BU05050906","0505010000070825","114","woonfunctie"
"BU05050906","0505010000070826","122","woonfunctie"
"BU05050906","0505010000070827","139","woonfunctie"
"BU05050906","0505010000070829","121","woonfunctie"
"BU05050906","0505010000070830","112","woonfunctie"
"BU05050906","0505010000070831","111","woonfunctie"
"BU05050906","0505010000070832","167","woonfunctie"
"BU05050906","0505010000070833","166","woonfunctie"
"BU05050906","0505010000070834","152","woonfunctie"
"BU05050906","0505010000070835","118","woonfunctie"
"BU05050906","0505010000070836","108","woonfunctie"
"BU05050906","0505010000070837","108","woonfunctie"
"BU05050906","0505010000070838","108","woonfunctie"
"BU05050906","0505010000070839","170","woonfunctie"
"BU05050906","0505010000070840","111","woonfunctie"
"BU05050906","0505010000070841","111","woonfunctie"
"BU05050906","0505010000070842","111","woonfunctie"
"BU05050906","0505010000070843","111","woonfunctie"
"BU05050906","0505010000070844","111","woonfunctie"
"BU05050906","0505010000070845","111","woonfunctie"
"BU05050906","0505010000070846","111","woonfunctie"
"BU05050906","0505010000070847","154","woonfunctie"
"BU05050906","0505010000070848","154","woonfunctie"
"BU05050906","0505010000070849","143","woonfunctie"
"BU05050906","0505010000070850","154","woonfunctie"
"BU05050906","0505010000070851","154","woonfunctie"
"BU05050906","0505010000070852","167","woonfunctie"
"BU05050906","0505010000070853","166","woonfunctie"
"BU05050906","0505010000070854","143","woonfunctie"
"BU05050906","0505010000070855","114","woonfunctie"
"BU05050906","0505010000070856","114","woonfunctie"
"BU05050906","0505010000070857","114","woonfunctie"
"BU05050906","0505010000070858","114","woonfunctie"
"BU05050906","0505010000070859","118","woonfunctie"
"BU05050906","0505010000070860","114","woonfunctie"
"BU05050906","0505010000070861","114","woonfunctie"
"BU05050906","0505010000070862","108","woonfunctie"
"BU05050906","0505010000070863","108","woonfunctie"
"BU05050906","0505010000070864","102","woonfunctie"
"BU05050906","0505010000070865","102","woonfunctie"
"BU05050906","0505010000070866","154","woonfunctie"
"BU05050906","0505010000070867","166","woonfunctie"
"BU05050906","0505010000070868","167","woonfunctie"
"BU05050906","0505010000070870","160","woonfunctie"
"BU05050906","0505010000070872","97","woonfunctie"
"BU05050906","0505010000070873","151","woonfunctie"
"BU05050906","0505010000070874","151","woonfunctie"
"BU05050906","0505010000070875","151","woonfunctie"
"BU05050906","0505010000070876","134","woonfunctie"
"BU05050906","0505010000070877","92","woonfunctie"
"BU05050906","0505010000070879","98","woonfunctie"
"BU05050906","0505010000070880","98","woonfunctie"
"BU05050906","0505010000070881","92","woonfunctie"
"BU05050906","0505010000070882","98","woonfunctie"
"BU05050906","0505010000070884","99","woonfunctie"
"BU05050906","0505010000070885","99","woonfunctie"
"BU05050906","0505010000070886","51","woonfunctie"
"BU05050906","0505010000070887","68","woonfunctie"
"BU05050906","0505010000070888","96","woonfunctie"
"BU05050906","0505010000070889","96","woonfunctie"
"BU05050906","0505010000070890","68","woonfunctie"
"BU05050906","0505010000070891","51","woonfunctie"
"BU05050906","0505010000070892","92","woonfunctie"
"BU05050906","0505010000070894","98","woonfunctie"
"BU05050906","0505010000070895","98","woonfunctie"
"BU05050906","0505010000070896","92","woonfunctie"
"BU05050906","0505010000070897","99","woonfunctie"
"BU05050906","0505010000070898","99","woonfunctie"
"BU05050906","0505010000070899","51","woonfunctie"
"BU05050906","0505010000070900","68","woonfunctie"
"BU05050906","0505010000070901","96","woonfunctie"
"BU05050906","0505010000070902","96","woonfunctie"
"BU05050906","0505010000070903","68","woonfunctie"
"BU05050906","0505010000070904","51","woonfunctie"
"BU05050906","0505010000070905","400","kantoorfunctie"
"BU05059804","0505010000070918","118","woonfunctie"
"BU05059804","0505010000070922","64","woonfunctie"
"BU05050401","0505010000070925","532","bijeenkomstfunctie"
"BU05050401","0505010000070926","1584","onderwijsfunctie"
"BU05050401","0505010000070929","95","woonfunctie"
"BU05050401","0505010000070930","95","woonfunctie"
"BU05050401","0505010000070931","101","woonfunctie"
"BU05050401","0505010000070932","101","woonfunctie"
"BU05050401","0505010000070933","114","woonfunctie"
"BU05050401","0505010000070934","87","woonfunctie"
"BU05050401","0505010000070935","94","woonfunctie"
"BU05050401","0505010000070936","91","woonfunctie"
"BU05050401","0505010000070937","87","woonfunctie"
"BU05050401","0505010000070938","87","woonfunctie"
"BU05050401","0505010000070939","95","woonfunctie"
"BU05050401","0505010000070940","93","woonfunctie"
"BU05050401","0505010000070941","107","woonfunctie"
"BU05050401","0505010000070942","108","woonfunctie"
"BU05050401","0505010000070943","103","woonfunctie"
"BU05050401","0505010000070944","103","woonfunctie"
"BU05050401","0505010000070945","103","woonfunctie"
"BU05050401","0505010000070946","103","woonfunctie"
"BU05050401","0505010000070947","103","woonfunctie"
"BU05050401","0505010000070948","113","woonfunctie"
"BU05050401","0505010000070949","2963","onderwijsfunctie"
"BU05050605","0505010000070951","104","woonfunctie"
"BU05050605","0505010000070952","98","woonfunctie"
"BU05050605","0505010000070953","98","woonfunctie"
"BU05050605","0505010000070954","98","woonfunctie"
"BU05050605","0505010000070955","98","woonfunctie"
"BU05050605","0505010000070956","98","woonfunctie"
"BU05050605","0505010000070957","135","woonfunctie"
"BU05050605","0505010000070958","24","industriefunctie"
"BU05050605","0505010000070959","98","woonfunctie"
"BU05050605","0505010000070960","96","woonfunctie"
"BU05050605","0505010000070961","98","woonfunctie"
"BU05050605","0505010000070962","96","woonfunctie"
"BU05050605","0505010000070963","98","woonfunctie"
"BU05050605","0505010000070964","48","woonfunctie"
"BU05050605","0505010000070965","98","woonfunctie"
"BU05050605","0505010000070966","48","woonfunctie"
"BU05050605","0505010000070967","98","woonfunctie"
"BU05050605","0505010000070968","48","woonfunctie"
"BU05050605","0505010000070969","98","woonfunctie"
"BU05050605","0505010000070970","19","overige gebruiksfunctie"
"BU05050605","0505010000070971","48","woonfunctie"
"BU05050605","0505010000070972","145","woonfunctie"
"BU05050605","0505010000070973","118","woonfunctie"
"BU05050605","0505010000070974","98","woonfunctie"
"BU05050605","0505010000070975","118","woonfunctie"
"BU05050605","0505010000070976","98","woonfunctie"
"BU05050605","0505010000070977","118","woonfunctie"
"BU05050605","0505010000070978","98","woonfunctie"
"BU05050605","0505010000070979","118","woonfunctie"
"BU05050605","0505010000070980","98","woonfunctie"
"BU05050605","0505010000070981","118","woonfunctie"
"BU05050605","0505010000070982","98","woonfunctie"
"BU05050605","0505010000070983","118","woonfunctie"
"BU05050605","0505010000070984","98","woonfunctie"
"BU05050605","0505010000070985","119","woonfunctie"
"BU05050605","0505010000070986","115","woonfunctie"
"BU05050605","0505010000070987","130","woonfunctie"
"BU05050605","0505010000070988","115","woonfunctie"
"BU05050605","0505010000070989","130","woonfunctie"
"BU05050605","0505010000070990","98","woonfunctie"
"BU05050605","0505010000070991","130","woonfunctie"
"BU05050605","0505010000070992","112","woonfunctie"
"BU05050605","0505010000070993","130","woonfunctie"
"BU05050605","0505010000070994","134","woonfunctie"
"BU05050605","0505010000070995","130","woonfunctie"
"BU05050605","0505010000070996","134","woonfunctie"
"BU05050605","0505010000070997","134","woonfunctie"
"BU05050605","0505010000070998","134","woonfunctie"
"BU05050605","0505010000070999","134","woonfunctie"
"BU05050605","0505010000071000","134","woonfunctie"
"BU05050605","0505010000071001","134","woonfunctie"
"BU05050605","0505010000071002","134","woonfunctie"
"BU05050605","0505010000071003","134","woonfunctie"
"BU05050605","0505010000071004","134","woonfunctie"
"BU05050901","0505010000072412","65","woonfunctie"
"BU05050110","0505010000072432","73","woonfunctie"
"BU05050110","0505010000072433","73","woonfunctie"
"BU05050110","0505010000072434","58","woonfunctie"
"BU05050110","0505010000072435","58","woonfunctie"
"BU05050110","0505010000072436","57","woonfunctie"
"BU05050110","0505010000072437","73","woonfunctie"
"BU05050110","0505010000072438","73","woonfunctie"
"BU05050110","0505010000072439","73","woonfunctie"
"BU05050110","0505010000072440","73","woonfunctie"
"BU05050110","0505010000072441","73","woonfunctie"
"BU05050110","0505010000072442","73","woonfunctie"
"BU05050110","0505010000072443","73","woonfunctie"
"BU05050110","0505010000072444","73","woonfunctie"
"BU05050110","0505010000072445","73","woonfunctie"
"BU05050110","0505010000072446","73","woonfunctie"
"BU05050110","0505010000072447","58","woonfunctie"
"BU05050110","0505010000072448","73","woonfunctie"
"BU05050110","0505010000072449","73","woonfunctie"
"BU05050110","0505010000072450","73","woonfunctie"
"BU05050110","0505010000072451","73","woonfunctie"
"BU05050110","0505010000072452","73","woonfunctie"
"BU05050110","0505010000072453","73","woonfunctie"
"BU05050110","0505010000072454","73","woonfunctie"
"BU05050110","0505010000072455","73","woonfunctie"
"BU05050110","0505010000072456","58","woonfunctie"
"BU05050110","0505010000072457","73","woonfunctie"
"BU05050110","0505010000072458","73","woonfunctie"
"BU05050110","0505010000072459","73","woonfunctie"
"BU05050110","0505010000072460","73","woonfunctie"
"BU05050110","0505010000072461","73","woonfunctie"
"BU05050110","0505010000072462","73","woonfunctie"
"BU05050110","0505010000072463","73","woonfunctie"
"BU05050110","0505010000072464","73","woonfunctie"
"BU05050110","0505010000072465","58","woonfunctie"
"BU05050110","0505010000072466","62","woonfunctie"
"BU05050110","0505010000072467","73","woonfunctie"
"BU05050110","0505010000072468","73","woonfunctie"
"BU05050110","0505010000072469","73","woonfunctie"
"BU05050110","0505010000072470","73","woonfunctie"
"BU05050110","0505010000072471","73","woonfunctie"
"BU05050110","0505010000072472","61","woonfunctie"
"BU05050110","0505010000072473","73","woonfunctie"
"BU05050200","0505010000072512","163","woonfunctie"
"BU05050509","0505010000072552","110","woonfunctie"
"BU05050509","0505010000072553","171","woonfunctie"
"BU05050509","0505010000072554","224","woonfunctie"
"BU05050509","0505010000072555","134","woonfunctie"
"BU05050509","0505010000072556","130","woonfunctie"
"BU05050509","0505010000072557","110","woonfunctie"
"BU05050509","0505010000072558","233","woonfunctie"
"BU05050509","0505010000072561","90","woonfunctie"
"BU05050509","0505010000072565","90","woonfunctie"
"BU05050509","0505010000072569","102","woonfunctie"
"BU05050707","0505010000072586","255","woonfunctie"
"BU05050707","0505010000072587","242","woonfunctie"
"BU05050707","0505010000072588","238","woonfunctie"
"BU05050707","0505010000072589","226","woonfunctie"
"BU05050707","0505010000072590","200","woonfunctie"
"BU05050707","0505010000072591","226","woonfunctie"
"BU05050707","0505010000072592","200","woonfunctie"
"BU05050707","0505010000072593","226","woonfunctie"
"BU05050707","0505010000072594","200","woonfunctie"
"BU05050707","0505010000072595","200","woonfunctie"
"BU05050707","0505010000072596","200","woonfunctie"
"BU05050707","0505010000072597","226","woonfunctie"
"BU05050707","0505010000072598","226","woonfunctie"
"BU05050707","0505010000072599","221","woonfunctie"
"BU05050707","0505010000072600","200","woonfunctie"
"BU05050707","0505010000072601","200","woonfunctie"
"BU05050707","0505010000072602","200","woonfunctie"
"BU05050707","0505010000072603","200","woonfunctie"
"BU05050707","0505010000072604","208","woonfunctie"
"BU05050707","0505010000072605","208","woonfunctie"
"BU05050707","0505010000072606","200","woonfunctie"
"BU05050707","0505010000072607","200","woonfunctie"
"BU05050707","0505010000072608","208","woonfunctie"
"BU05050707","0505010000072609","208","woonfunctie"
"BU05050707","0505010000072610","200","woonfunctie"
"BU05050707","0505010000072611","164","woonfunctie"
"BU05050707","0505010000072612","223","woonfunctie"
"BU05050707","0505010000072613","167","woonfunctie"
"BU05050707","0505010000072614","167","woonfunctie"
"BU05050707","0505010000072615","167","woonfunctie"
"BU05050707","0505010000072616","194","woonfunctie"
"BU05050707","0505010000072617","164","woonfunctie"
"BU05050707","0505010000072618","199","woonfunctie"
"BU05050707","0505010000072619","199","woonfunctie"
"BU05050707","0505010000072620","167","woonfunctie"
"BU05050707","0505010000072621","167","woonfunctie"
"BU05050707","0505010000072622","184","woonfunctie"
"BU05050707","0505010000072623","195","woonfunctie"
"BU05050707","0505010000072624","193","woonfunctie"
"BU05050707","0505010000072625","173","woonfunctie"
"BU05050707","0505010000072626","168","woonfunctie"
"BU05050707","0505010000072627","176","woonfunctie"
"BU05050707","0505010000072628","168","woonfunctie"
"BU05050707","0505010000072629","176","woonfunctie"
"BU05050707","0505010000072630","157","woonfunctie"
"BU05050707","0505010000072631","157","woonfunctie"
"BU05050707","0505010000072632","157","woonfunctie"
"BU05050707","0505010000072633","157","woonfunctie"
"BU05050707","0505010000072634","157","woonfunctie"
"BU05050707","0505010000072635","157","woonfunctie"
"BU05050707","0505010000072636","157","woonfunctie"
"BU05050707","0505010000072637","157","woonfunctie"
"BU05050707","0505010000072638","157","woonfunctie"
"BU05050707","0505010000072639","157","woonfunctie"
"BU05050707","0505010000072640","183","woonfunctie"
"BU05050707","0505010000072641","157","woonfunctie"
"BU05050707","0505010000072642","157","woonfunctie"
"BU05050707","0505010000072643","187","woonfunctie"
"BU05050707","0505010000072644","157","woonfunctie"
"BU05050707","0505010000072645","157","woonfunctie"
"BU05050707","0505010000072646","157","woonfunctie"
"BU05050707","0505010000072647","157","woonfunctie"
"BU05050707","0505010000072648","157","woonfunctie"
"BU05050707","0505010000072649","180","woonfunctie"
"BU05050707","0505010000072650","174","woonfunctie"
"BU05050707","0505010000072651","317","woonfunctie"
"BU05050707","0505010000072652","255","woonfunctie"
"BU05050707","0505010000072653","174","woonfunctie"
"BU05050707","0505010000072654","299","woonfunctie"
"BU05050707","0505010000072655","262","woonfunctie"
"BU05050707","0505010000072656","281","woonfunctie"
"BU05050707","0505010000072657","210","woonfunctie"
"BU05050707","0505010000072658","200","woonfunctie"
"BU05050707","0505010000072659","186","woonfunctie"
"BU05050707","0505010000072660","240","woonfunctie"
"BU05050707","0505010000072661","191","woonfunctie"
"BU05050707","0505010000072672","181","woonfunctie"
"BU05050707","0505010000072673","169","woonfunctie"
"BU05050707","0505010000072674","174","woonfunctie"
"BU05050707","0505010000072675","174","woonfunctie"
"BU05050707","0505010000072676","169","woonfunctie"
"BU05050707","0505010000072677","188","woonfunctie"
"BU05050707","0505010000072678","169","woonfunctie"
"BU05050707","0505010000072679","169","woonfunctie"
"BU05050707","0505010000072680","195","woonfunctie"
"BU05050707","0505010000072681","169","woonfunctie"
"BU05050707","0505010000072682","169","woonfunctie"
"BU05051006","0505010000072712","161","woonfunctie"
"BU05051006","0505010000072713","124","woonfunctie"
"BU05051006","0505010000072714","124","woonfunctie"
"BU05051006","0505010000072715","161","woonfunctie"
"BU05051006","0505010000072716","124","woonfunctie"
"BU05051006","0505010000072717","124","woonfunctie"
"BU05051006","0505010000072718","124","woonfunctie"
"BU05051006","0505010000072719","161","woonfunctie"
"BU05051006","0505010000072720","124","woonfunctie"
"BU05051006","0505010000072721","124","woonfunctie"
"BU05051006","0505010000072722","124","woonfunctie"
"BU05051006","0505010000072723","124","woonfunctie"
"BU05051006","0505010000072724","161","woonfunctie"
"BU05051006","0505010000072725","124","woonfunctie"
"BU05051006","0505010000072726","124","woonfunctie"
"BU05051006","0505010000072727","124","woonfunctie"
"BU05051006","0505010000072728","100","woonfunctie"
"BU05051006","0505010000072729","100","woonfunctie"
"BU05051006","0505010000072730","100","woonfunctie"
"BU05051006","0505010000072731","100","woonfunctie"
"BU05051006","0505010000072732","100","woonfunctie"
"BU05051006","0505010000072733","100","woonfunctie"
"BU05051006","0505010000072734","100","woonfunctie"
"BU05051006","0505010000072735","100","woonfunctie"
"BU05051006","0505010000072736","100","woonfunctie"
"BU05051006","0505010000072737","123","woonfunctie"
"BU05051006","0505010000072738","100","woonfunctie"
"BU05051006","0505010000072739","100","woonfunctie"
"BU05051006","0505010000072740","100","woonfunctie"
"BU05051006","0505010000072741","100","woonfunctie"
"BU05051006","0505010000072742","181","woonfunctie"
"BU05051006","0505010000072743","181","woonfunctie"
"BU05051006","0505010000072744","181","woonfunctie"
"BU05051006","0505010000072745","181","woonfunctie"
"BU05051006","0505010000072746","181","woonfunctie"
"BU05051006","0505010000072747","181","woonfunctie"
"BU05051006","0505010000072748","181","woonfunctie"
"BU05051006","0505010000072749","181","woonfunctie"
"BU05051006","0505010000072750","181","woonfunctie"
"BU05051006","0505010000072751","181","woonfunctie"
"BU05051006","0505010000072752","181","woonfunctie"
"BU05051006","0505010000072753","209","woonfunctie"
"BU05051006","0505010000072754","181","woonfunctie"
"BU05051006","0505010000072755","181","woonfunctie"
"BU05051006","0505010000072756","181","woonfunctie"
"BU05051006","0505010000072757","181","woonfunctie"
"BU05051006","0505010000072758","181","woonfunctie"
"BU05051006","0505010000072759","181","woonfunctie"
"BU05051006","0505010000072760","181","woonfunctie"
"BU05051006","0505010000072761","181","woonfunctie"
"BU05051006","0505010000072762","181","woonfunctie"
"BU05051006","0505010000072763","181","woonfunctie"
"BU05051006","0505010000072764","181","woonfunctie"
"BU05051006","0505010000072765","181","woonfunctie"
"BU05051006","0505010000072766","90","woonfunctie"
"BU05051006","0505010000072767","100","woonfunctie"
"BU05051006","0505010000072768","90","woonfunctie"
"BU05051006","0505010000072769","90","woonfunctie"
"BU05051006","0505010000072770","90","woonfunctie"
"BU05051006","0505010000072771","118","woonfunctie"
"BU05051006","0505010000072773","104","woonfunctie"
"BU05051006","0505010000072774","104","woonfunctie"
"BU05051006","0505010000072775","104","woonfunctie"
"BU05051006","0505010000072776","104","woonfunctie"
"BU05051006","0505010000072777","104","woonfunctie"
"BU05051006","0505010000072778","81","woonfunctie"
"BU05051006","0505010000072779","86","woonfunctie"
"BU05051006","0505010000072780","84","woonfunctie"
"BU05051006","0505010000072781","84","woonfunctie"
"BU05051006","0505010000072782","84","woonfunctie"
"BU05051006","0505010000072783","84","woonfunctie"
"BU05051006","0505010000072784","88","woonfunctie"
"BU05051006","0505010000072785","79","woonfunctie"
"BU05051006","0505010000072786","80","woonfunctie"
"BU05051006","0505010000072787","80","woonfunctie"
"BU05051006","0505010000072788","80","woonfunctie"
"BU05051006","0505010000072789","81","woonfunctie"
"BU05051006","0505010000072790","86","woonfunctie"
"BU05051006","0505010000072791","84","woonfunctie"
"BU05051006","0505010000072792","84","woonfunctie"
"BU05051006","0505010000072793","84","woonfunctie"
